,Price,Open,High,Low,Vol.,Change %
2021-02-24,1796.6,1805.0,1810.7,1782.0,1.5,-0.0045000000000000005
2021-02-25,1775.4,1804.9,1805.0,1763.9,316.25,-0.0118
2021-02-26,1728.8,1770.9,1773.8,1714.9,362.55,-0.0262
2021-02-27,1728.8,1770.9,1773.8,1714.9,362.55,-0.0262
2021-02-28,1728.8,1770.9,1773.8,1714.9,362.55,-0.0262
2021-03-01,1723.0,1732.8,1757.4,1717.2,241.92,-0.0034000000000000002
2021-03-02,1733.6,1722.8,1737.8,1704.6,235.96,0.0062
2021-03-03,1715.8,1736.5,1739.1,1699.4,255.65,-0.0103
2021-03-04,1700.7,1708.4,1721.6,1687.6,277.45,-0.0088
2021-03-05,1698.5,1695.3,1705.7,1683.0,269.33,-0.0013
2021-03-06,1698.5,1695.3,1705.7,1683.0,269.33,-0.0013
2021-03-07,1698.5,1695.3,1705.7,1683.0,269.33,-0.0013
2021-03-08,1678.0,1701.6,1712.0,1673.3,273.91,-0.0121
2021-03-09,1716.9,1679.3,1718.7,1676.7,248.95,0.0232
2021-03-10,1721.8,1714.5,1725.3,1705.6,226.89,0.0029
2021-03-11,1722.6,1725.0,1738.0,1716.8,215.34,0.0005
2021-03-12,1719.8,1720.5,1728.0,1696.6,232.21,-0.0016
2021-03-13,1719.8,1720.5,1728.0,1696.6,232.21,-0.0016
2021-03-14,1719.8,1720.5,1728.0,1696.6,232.21,-0.0016
2021-03-15,1729.2,1726.5,1733.2,1719.2,163.05,0.0055000000000000005
2021-03-16,1730.9,1730.7,1740.5,1724.4,173.89,0.001
2021-03-17,1727.1,1730.0,1750.6,1722.0,220.55,-0.0022
2021-03-18,1732.5,1744.0,1754.2,1716.6,251.76,0.0031
2021-03-19,1741.7,1733.7,1746.1,1727.1,213.28,0.0053
2021-03-20,1741.7,1733.7,1746.1,1727.1,213.28,0.0053
2021-03-21,1741.7,1733.7,1746.1,1727.1,213.28,0.0053
2021-03-22,1738.1,1745.6,1747.0,1726.4,196.31,-0.0021
2021-03-23,1725.1,1738.5,1742.0,1722.7,226.2,-0.0075
2021-03-24,1733.2,1725.9,1737.7,1722.3,186.52,0.004699999999999999
2021-03-25,1725.1,1733.2,1744.8,1720.3,226.21,-0.004699999999999999
2021-03-26,1732.3,1725.5,1735.5,1718.8,172.94,0.0042
2021-03-27,1732.3,1725.5,1735.5,1718.8,172.94,0.0042
2021-03-28,1732.3,1725.5,1735.5,1718.8,172.94,0.0042
2021-03-29,1712.2,1731.5,1732.6,1703.3,135.46,-0.0116
2021-03-30,1685.1,1711.9,1712.8,1677.8,1.9,-0.0158
2021-03-31,1714.4,1684.1,1714.9,1676.8,1.16,0.0174
2021-04-01,1727.3,1707.9,1730.4,1705.7,1.32,0.0075
2021-04-02,1727.3,1707.9,1730.4,1705.7,1.32,0.0075
2021-04-03,1727.3,1707.9,1730.4,1705.7,1.32,0.0075
2021-04-04,1727.3,1707.9,1730.4,1705.7,1.32,0.0075
2021-04-05,1727.7,1726.6,1733.2,1720.9,0.43,0.0002
2021-04-06,1742.0,1727.3,1745.0,1727.3,0.79,0.0083
2021-04-07,1740.5,1743.0,1743.0,1730.5,0.36,-0.0009
2021-04-08,1757.1,1737.5,1758.3,1733.6,0.69,0.0095
2021-04-09,1743.8,1755.3,1757.1,1731.0,0.64,-0.0076
2021-04-10,1743.8,1755.3,1757.1,1731.0,0.64,-0.0076
2021-04-11,1743.8,1755.3,1757.1,1731.0,0.64,-0.0076
2021-04-12,1731.6,1742.4,1743.2,1726.1,0.33,-0.006999999999999999
2021-04-13,1746.5,1732.0,1748.4,1722.5,0.6,0.0086
2021-04-14,1735.3,1745.0,1749.0,1731.6,0.63,-0.0064
2021-04-15,1765.8,1735.3,1768.6,1733.7,0.58,0.0176
2021-04-16,1779.3,1764.2,1783.5,1759.7,0.45,0.0076
2021-04-17,1779.3,1764.2,1783.5,1759.7,0.45,0.0076
2021-04-18,1779.3,1764.2,1783.5,1759.7,0.45,0.0076
2021-04-19,1769.7,1777.2,1789.4,1766.2,0.7,-0.0054
2021-04-20,1777.6,1769.5,1779.2,1763.0,1.09,0.0045000000000000005
2021-04-21,1792.7,1777.4,1797.7,1776.0,0.74,0.0085
2021-04-22,1781.5,1794.5,1797.2,1776.8,0.29,-0.0062
2021-04-23,1777.3,1784.0,1795.2,1771.5,0.37,-0.0024
2021-04-24,1777.3,1784.0,1795.2,1771.5,0.37,-0.0024
2021-04-25,1777.3,1784.0,1795.2,1771.5,0.37,-0.0024
2021-04-26,1779.4,1775.0,1782.5,1768.2,0.75,0.0012
2021-04-27,1778.2,1780.3,1784.3,1773.9,0.27,-0.0007000000000000001
2021-04-28,1773.5,1775.5,1780.0,1762.5,0.76,-0.0026
2021-04-29,1768.3,1781.9,1789.9,1754.6,231.52,-0.0029
2021-04-30,1767.7,1772.4,1773.3,1763.3,167.29,-0.0003
2021-05-01,1767.7,1772.4,1773.3,1763.3,167.29,-0.0003
2021-05-02,1767.7,1772.4,1773.3,1763.3,167.29,-0.0003
2021-05-03,1791.8,1768.1,1798.9,1765.6,204.54,0.013600000000000001
2021-05-04,1776.0,1793.2,1799.5,1769.2,246.59,-0.0088
2021-05-05,1784.3,1778.4,1788.1,1769.3,178.81,0.004699999999999999
2021-05-06,1815.7,1787.0,1818.6,1781.8,287.63,0.0176
2021-05-07,1831.3,1815.4,1844.6,1813.4,367.7,0.0086
2021-05-08,1831.3,1815.4,1844.6,1813.4,367.7,0.0086
2021-05-09,1831.3,1815.4,1844.6,1813.4,367.7,0.0086
2021-05-10,1837.6,1835.4,1846.3,1830.5,269.71,0.0034000000000000002
2021-05-11,1836.1,1836.2,1842.5,1817.8,311.1,-0.0008
2021-05-12,1822.8,1838.2,1844.7,1813.0,339.21,-0.0072
2021-05-13,1824.0,1816.2,1829.1,1808.4,249.93,0.0007000000000000001
2021-05-14,1838.1,1826.4,1847.1,1819.0,224.38,0.0077
2021-05-15,1838.1,1826.4,1847.1,1819.0,224.38,0.0077
2021-05-16,1838.1,1826.4,1847.1,1819.0,224.38,0.0077
2021-05-17,1867.6,1845.9,1869.3,1841.1,267.71,0.016
2021-05-18,1868.0,1867.3,1875.9,1863.5,229.02,0.0002
2021-05-19,1881.5,1870.2,1891.3,1852.2,398.21,0.0072
2021-05-20,1881.9,1869.9,1885.3,1864.2,223.57,0.0002
2021-05-21,1876.7,1878.1,1890.3,1870.3,234.29,-0.0028000000000000004
2021-05-22,1876.7,1878.1,1890.3,1870.3,234.29,-0.0028000000000000004
2021-05-23,1876.7,1878.1,1890.3,1870.3,234.29,-0.0028000000000000004
2021-05-24,1884.5,1883.5,1887.9,1875.7,183.31,0.0042
2021-05-25,1898.0,1881.2,1901.2,1873.2,316.67,0.0072
2021-05-26,1901.2,1900.0,1913.3,1890.7,170.53,0.0017000000000000001
2021-05-27,1896.9,1898.0,1904.5,1890.0,1.13,-0.0023
2021-05-28,1904.0,1898.3,1907.3,1883.1,1.5,0.0037
2021-05-29,1904.0,1898.3,1907.3,1883.1,1.5,0.0037
2021-05-30,1904.0,1898.3,1907.3,1883.1,1.5,0.0037
2021-05-31,1905.0,1906.8,1919.2,1894.5,290.65,0.0005
2021-06-01,1903.7,1905.9,1917.4,1893.2,2.09,-0.0007000000000000001
2021-06-02,1908.7,1900.2,1910.3,1895.2,1.34,0.0026
2021-06-03,1872.1,1909.6,1909.6,1866.4,1.35,-0.0192
2021-06-04,1890.8,1872.1,1897.3,1855.0,0.96,0.01
2021-06-05,1890.8,1872.1,1897.3,1855.0,0.96,0.01
2021-06-06,1890.8,1872.1,1897.3,1855.0,0.96,0.01
2021-06-07,1897.6,1893.3,1901.4,1882.5,0.64,0.0036
2021-06-08,1893.1,1900.6,1904.9,1885.0,1.57,-0.0024
2021-06-09,1894.2,1893.0,1900.4,1888.0,0.69,0.0006
2021-06-10,1895.2,1890.2,1901.0,1871.3,0.98,0.0005
2021-06-11,1878.4,1900.3,1904.5,1875.0,0.82,-0.0089
2021-06-12,1878.4,1900.3,1904.5,1875.0,0.82,-0.0089
2021-06-13,1878.4,1900.3,1904.5,1875.0,0.82,-0.0089
2021-06-14,1864.6,1878.3,1878.3,1844.8,1.22,-0.0073
2021-06-15,1855.2,1866.8,1868.8,1852.1,0.36,-0.005
2021-06-16,1860.2,1859.8,1864.2,1804.2,1.69,0.0027
2021-06-17,1774.5,1811.4,1824.0,1767.9,3.63,-0.0461
2021-06-18,1768.4,1774.0,1796.5,1761.4,1.36,-0.0034000000000000002
2021-06-19,1768.4,1774.0,1796.5,1761.4,1.36,-0.0034000000000000002
2021-06-20,1768.4,1774.0,1796.5,1761.4,1.36,-0.0034000000000000002
2021-06-21,1782.3,1763.8,1785.4,1763.8,0.69,0.0079
2021-06-22,1776.5,1785.3,1789.0,1771.1,0.83,-0.0033
2021-06-23,1782.5,1777.2,1794.5,1772.9,0.5,0.0034000000000000002
2021-06-24,1775.8,1778.0,1787.2,1772.5,0.49,-0.0038
2021-06-25,1777.0,1776.0,1789.9,1772.9,0.52,0.0007000000000000001
2021-06-26,1777.0,1776.0,1789.9,1772.9,0.52,0.0007000000000000001
2021-06-27,1777.0,1776.0,1789.9,1772.9,0.52,0.0007000000000000001
2021-06-28,1779.8,1780.3,1783.5,1770.0,0.89,0.0016
2021-06-29,1763.6,1778.8,1779.2,1750.1,239.91,-0.0091
2021-06-30,1771.6,1761.9,1774.7,1753.2,177.89,0.0045000000000000005
2021-07-01,1776.8,1770.8,1783.4,1765.9,171.44,0.0029
2021-07-02,1783.3,1777.5,1795.9,1774.4,205.86,0.0037
2021-07-03,1783.3,1777.5,1795.9,1774.4,205.86,0.0037
2021-07-04,1783.3,1777.5,1795.9,1774.4,205.86,0.0037
2021-07-05,1794.2,1787.5,1815.7,1784.7,276.6,0.0060999999999999995
2021-07-06,1794.2,1787.5,1815.7,1784.7,276.6,0.0
2021-07-07,1802.1,1797.0,1810.2,1794.1,171.08,0.0044
2021-07-08,1800.2,1803.8,1819.5,1793.5,249.34,-0.0011
2021-07-09,1810.6,1803.2,1813.0,1796.6,185.58,0.0058
2021-07-10,1810.6,1803.2,1813.0,1796.6,185.58,0.0058
2021-07-11,1810.6,1803.2,1813.0,1796.6,185.58,0.0058
2021-07-12,1805.9,1808.5,1811.0,1791.0,201.42,-0.0026
2021-07-13,1809.9,1806.7,1818.0,1798.7,242.18,0.0022
2021-07-14,1825.0,1808.3,1831.1,1804.9,229.88,0.0083
2021-07-15,1829.0,1828.7,1835.0,1820.6,175.61,0.0022
2021-07-16,1815.0,1830.7,1832.7,1809.5,184.66,-0.0077
2021-07-17,1815.0,1830.7,1832.7,1809.5,184.66,-0.0077
2021-07-18,1815.0,1830.7,1832.7,1809.5,184.66,-0.0077
2021-07-19,1809.2,1811.6,1818.0,1795.0,249.68,-0.0032
2021-07-20,1811.4,1813.5,1825.9,1805.2,221.14,0.0012
2021-07-21,1803.4,1810.6,1814.4,1794.3,218.64,-0.0044
2021-07-22,1805.4,1803.9,1808.4,1791.9,193.32,0.0011
2021-07-23,1801.8,1807.7,1810.7,1789.1,236.76,-0.002
2021-07-24,1801.8,1807.7,1810.7,1789.1,236.76,-0.002
2021-07-25,1801.8,1807.7,1810.7,1789.1,236.76,-0.002
2021-07-26,1799.2,1802.3,1812.0,1796.0,204.55,-0.0014000000000000002
2021-07-27,1799.8,1797.1,1805.4,1792.8,177.04,0.0003
2021-07-28,1799.7,1798.6,1809.0,1790.7,209.78,-0.0001
2021-07-29,1832.3,1807.8,1833.8,1807.5,3.65,0.0181
2021-07-30,1813.5,1829.2,1831.6,1809.8,1.64,-0.0103
2021-07-31,1813.5,1829.2,1831.6,1809.8,1.64,-0.0103
2021-08-01,1813.5,1829.2,1831.6,1809.8,1.64,-0.0103
2021-08-02,1818.7,1813.4,1819.6,1804.9,0.79,0.0029
2021-08-03,1810.7,1813.1,1814.0,1806.5,0.46,-0.0044
2021-08-04,1811.2,1810.5,1832.1,1805.0,2.01,0.0003
2021-08-05,1805.7,1811.4,1814.3,1796.7,0.9,-0.003
2021-08-06,1760.3,1803.7,1803.7,1756.8,1.99,-0.025099999999999997
2021-08-07,1760.3,1803.7,1803.7,1756.8,1.99,-0.025099999999999997
2021-08-08,1760.3,1803.7,1803.7,1756.8,1.99,-0.025099999999999997
2021-08-09,1723.8,1762.8,1762.8,1690.1,1.82,-0.0207
2021-08-10,1729.0,1728.6,1736.5,1716.0,0.71,0.003
2021-08-11,1750.8,1727.4,1754.0,1723.1,0.95,0.0126
2021-08-12,1749.3,1750.9,1756.5,1740.1,0.3,-0.0009
2021-08-13,1775.5,1752.0,1778.6,1751.3,1.0,0.015
2021-08-14,1775.5,1752.0,1778.6,1751.3,1.0,0.015
2021-08-15,1775.5,1752.0,1778.6,1751.3,1.0,0.015
2021-08-16,1787.2,1777.7,1787.9,1770.4,0.86,0.0066
2021-08-17,1785.5,1786.5,1794.5,1779.6,1.12,-0.001
2021-08-18,1782.1,1785.7,1793.0,1776.5,0.56,-0.0019
2021-08-19,1780.6,1787.2,1792.2,1774.0,0.4,-0.0008
2021-08-20,1781.4,1779.5,1787.8,1778.0,0.62,0.0004
2021-08-21,1781.4,1779.5,1787.8,1778.0,0.62,0.0004
2021-08-22,1781.4,1779.5,1787.8,1778.0,0.62,0.0004
2021-08-23,1803.6,1780.7,1805.5,1775.9,0.78,0.0125
2021-08-24,1805.9,1804.8,1809.4,1800.0,0.5,0.0013
2021-08-25,1788.2,1802.1,1802.1,1782.5,0.91,-0.0098
2021-08-26,1792.4,1790.0,1796.1,1780.7,0.57,0.0023
2021-08-27,1816.6,1794.6,1818.7,1786.7,1.22,0.013500000000000002
2021-08-28,1816.6,1794.6,1818.7,1786.7,1.22,0.013500000000000002
2021-08-29,1816.6,1794.6,1818.7,1786.7,1.22,0.013500000000000002
2021-08-30,1809.8,1819.0,1823.6,1807.8,2.78,-0.0037
2021-08-31,1815.8,1810.0,1819.5,1801.3,5.15,0.0033
2021-09-01,1813.8,1815.0,1820.2,1808.8,5.39,-0.0011
2021-09-02,1809.4,1814.2,1817.1,1804.6,3.45,-0.0024
2021-09-03,1831.5,1809.5,1834.5,1809.0,5.23,0.012199999999999999
2021-09-04,1831.5,1809.5,1834.5,1809.0,5.23,0.012199999999999999
2021-09-05,1831.5,1809.5,1834.5,1809.0,5.23,0.012199999999999999
2021-09-06,1798.5,1833.5,1833.5,1793.7,252.48,-0.018000000000000002
2021-09-07,1796.3,1831.5,1831.5,1791.8,8.86,-0.0012
2021-09-08,1791.2,1794.1,1802.2,1780.8,3.91,-0.0028000000000000004
2021-09-09,1797.8,1789.5,1800.8,1783.7,6.41,0.0037
2021-09-10,1789.9,1794.4,1803.7,1786.5,2.94,-0.0044
2021-09-11,1789.9,1794.4,1803.7,1786.5,2.94,-0.0044
2021-09-12,1789.9,1794.4,1803.7,1786.5,2.94,-0.0044
2021-09-13,1792.3,1787.5,1797.8,1782.3,2.76,0.0013
2021-09-14,1805.0,1792.8,1808.4,1778.6,5.78,0.0070999999999999995
2021-09-15,1792.6,1804.2,1806.0,1789.8,2.66,-0.0069
2021-09-16,1754.6,1793.5,1795.1,1743.5,11.97,-0.0212
2021-09-17,1749.4,1751.1,1765.4,1745.4,8.31,-0.003
2021-09-18,1749.4,1751.1,1765.4,1745.4,8.31,-0.003
2021-09-19,1749.4,1751.1,1765.4,1745.4,8.31,-0.003
2021-09-20,1761.8,1752.0,1766.0,1740.5,3.66,0.0070999999999999995
2021-09-21,1776.1,1763.4,1780.8,1756.3,11.49,0.008100000000000001
2021-09-22,1776.7,1773.1,1785.9,1762.8,6.34,0.0003
2021-09-23,1747.7,1766.9,1774.5,1736.3,10.63,-0.0163
2021-09-24,1749.7,1741.3,1755.6,1738.3,9.36,0.0011
2021-09-25,1749.7,1741.3,1755.6,1738.3,9.36,0.0011
2021-09-26,1749.7,1741.3,1755.6,1738.3,9.36,0.0011
2021-09-27,1750.0,1750.0,1758.7,1744.1,9.86,0.0002
2021-09-28,1735.9,1748.1,1751.9,1726.4,15.75,-0.008100000000000001
2021-09-29,1722.2,1733.5,1745.1,1721.5,0.84,-0.0079
2021-09-30,1756.3,1725.9,1763.4,1723.3,0.39,0.019799999999999998
2021-10-01,1757.7,1755.9,1764.3,1750.0,0.15,0.0008
2021-10-02,1757.7,1755.9,1764.3,1750.0,0.15,0.0008
2021-10-03,1757.7,1755.9,1764.3,1750.0,0.15,0.0008
2021-10-04,1766.9,1760.4,1769.5,1747.3,0.55,0.0052
2021-10-05,1760.2,1768.9,1768.9,1748.1,0.32,-0.0038
2021-10-06,1761.2,1757.7,1765.4,1745.8,0.39,0.0006
2021-10-07,1758.6,1763.3,1766.2,1753.2,0.47,-0.0015
2021-10-08,1756.8,1757.1,1780.6,1755.0,0.62,-0.001
2021-10-09,1756.8,1757.1,1780.6,1755.0,0.62,-0.001
2021-10-10,1756.8,1757.1,1780.6,1755.0,0.62,-0.001
2021-10-11,1755.1,1754.0,1759.8,1752.3,0.12,-0.001
2021-10-12,1758.7,1752.3,1769.5,1751.4,0.55,0.0021
2021-10-13,1794.1,1760.4,1796.1,1758.5,0.41,0.020099999999999996
2021-10-14,1797.3,1793.0,1800.7,1788.1,0.43,0.0018
2021-10-15,1767.7,1796.8,1796.8,1766.3,0.88,-0.0165
2021-10-16,1767.7,1796.8,1796.8,1766.3,0.88,-0.0165
2021-10-17,1767.7,1796.8,1796.8,1766.3,0.88,-0.0165
2021-10-18,1765.1,1767.1,1770.2,1760.2,2.18,-0.0015
2021-10-19,1769.9,1764.1,1785.0,1763.0,0.22,0.0027
2021-10-20,1784.4,1768.5,1789.0,1768.4,0.32,0.008199999999999999
2021-10-21,1781.3,1782.4,1788.8,1778.0,0.12,-0.0017000000000000001
2021-10-22,1795.7,1786.0,1813.5,1785.0,0.31,0.008100000000000001
2021-10-23,1795.7,1786.0,1813.5,1785.0,0.31,0.008100000000000001
2021-10-24,1795.7,1786.0,1813.5,1785.0,0.31,0.008100000000000001
2021-10-25,1806.2,1793.5,1810.1,1793.3,0.22,0.0058
2021-10-26,1792.5,1808.6,1808.8,1783.3,0.58,-0.0076
2021-10-27,1797.8,1789.4,1799.0,1785.8,0.54,0.003
2021-10-28,1802.6,1798.7,1812.7,1793.1,220.88,0.0027
2021-10-29,1783.9,1801.5,1802.9,1772.4,254.51,-0.0104
2021-10-30,1783.9,1801.5,1802.9,1772.4,254.51,-0.0104
2021-10-31,1783.9,1801.5,1802.9,1772.4,254.51,-0.0104
2021-11-01,1795.8,1785.3,1797.5,1780.2,143.33,0.0067
2021-11-02,1789.4,1794.8,1797.8,1787.4,145.79,-0.0036
2021-11-03,1763.9,1789.2,1789.3,1758.5,257.43,-0.0143
2021-11-04,1793.5,1769.9,1800.3,1769.3,222.61,0.0168
2021-11-05,1816.8,1792.6,1820.1,1785.3,299.62,0.013000000000000001
2021-11-06,1816.8,1792.6,1820.1,1785.3,299.62,0.013000000000000001
2021-11-07,1816.8,1792.6,1820.1,1785.3,299.62,0.013000000000000001
2021-11-08,1828.0,1820.6,1828.3,1813.8,200.41,0.0062
2021-11-09,1830.8,1826.9,1834.8,1821.0,224.41,0.0015
2021-11-10,1848.3,1834.5,1870.6,1823.0,352.79,0.0096
2021-11-11,1863.9,1851.5,1868.7,1845.1,205.31,0.0084
2021-11-12,1868.5,1864.3,1871.4,1847.5,201.36,0.0025
2021-11-13,1868.5,1864.3,1871.4,1847.5,201.36,0.0025
2021-11-14,1868.5,1864.3,1871.4,1847.5,201.36,0.0025
2021-11-15,1866.6,1872.6,1873.0,1858.5,221.21,-0.001
2021-11-16,1854.1,1864.9,1879.5,1851.0,220.43,-0.0067
2021-11-17,1870.2,1851.6,1870.6,1851.1,172.42,0.0087
2021-11-18,1861.4,1869.5,1873.3,1856.6,186.06,-0.004699999999999999
2021-11-19,1851.6,1860.8,1868.1,1844.2,234.08,-0.0053
2021-11-20,1851.6,1860.8,1868.1,1844.2,234.08,-0.0053
2021-11-21,1851.6,1860.8,1868.1,1844.2,234.08,-0.0053
2021-11-22,1806.3,1848.3,1850.4,1802.4,352.86,-0.0245
2021-11-23,1783.8,1807.1,1812.5,1781.7,311.35,-0.0125
2021-11-24,1784.3,1789.8,1796.2,1777.4,203.24,0.0003
2021-11-25,1785.5,1789.6,1816.3,1778.6,186.8,0.0007000000000000001
2021-11-26,1785.5,1789.6,1816.3,1778.6,186.8,0.0
2021-11-27,1785.5,1789.6,1816.3,1778.6,186.8,0.0
2021-11-28,1785.5,1789.6,1816.3,1778.6,186.8,0.0
2021-11-29,1783.8,1794.5,1800.2,1781.1,1.77,-0.001
2021-11-30,1775.1,1785.8,1809.6,1770.0,1.75,-0.0049
2021-12-01,1783.0,1776.0,1792.4,1772.5,1.27,0.0045000000000000005
2021-12-02,1761.6,1782.2,1782.5,1761.8,0.93,-0.012
2021-12-03,1782.9,1770.4,1785.9,1765.9,0.84,0.0121
2021-12-04,1782.9,1770.4,1785.9,1765.9,0.84,0.0121
2021-12-05,1782.9,1770.4,1785.9,1765.9,0.84,0.0121
2021-12-06,1778.5,1786.8,1786.8,1775.3,0.35,-0.0025
2021-12-07,1783.6,1778.2,1786.5,1771.8,0.55,0.0029
2021-12-08,1784.5,1784.0,1790.9,1779.8,1.04,0.0005
2021-12-09,1775.7,1783.2,1786.8,1774.3,0.31,-0.0049
2021-12-10,1783.8,1775.2,1789.4,1769.6,0.45,0.0046
2021-12-11,1783.8,1775.2,1789.4,1769.6,0.45,0.0046
2021-12-12,1783.8,1775.2,1789.4,1769.6,0.45,0.0046
2021-12-13,1787.3,1783.0,1790.2,1781.6,0.36,0.002
2021-12-14,1771.3,1786.1,1787.7,1766.0,0.44,-0.009000000000000001
2021-12-15,1763.6,1770.4,1779.8,1754.3,1.13,-0.0043
2021-12-16,1797.4,1778.3,1799.3,1775.0,0.47,0.0192
2021-12-17,1804.1,1800.1,1814.1,1796.5,0.79,0.0037
2021-12-18,1804.1,1800.1,1814.1,1796.5,0.79,0.0037
2021-12-19,1804.1,1800.1,1814.1,1796.5,0.79,0.0037
2021-12-20,1793.8,1798.5,1803.5,1789.0,0.42,-0.005699999999999999
2021-12-21,1788.0,1790.7,1799.9,1784.7,0.47,-0.0032
2021-12-22,1801.5,1789.8,1805.0,1785.9,1.0,0.0076
2021-12-23,1811.0,1804.9,1810.8,1799.8,0.77,0.0053
2021-12-24,1811.0,1804.9,1810.8,1799.8,0.77,0.0053
2021-12-25,1811.0,1804.9,1810.8,1799.8,0.77,0.0053
2021-12-26,1811.0,1804.9,1810.8,1799.8,0.77,0.0053
2021-12-27,1808.0,1808.4,1813.3,1803.7,1.19,-0.0017000000000000001
2021-12-28,1810.1,1812.0,1820.0,1805.3,0.61,0.0012
2021-12-29,1804.8,1805.0,1807.1,1788.4,0.62,-0.0029
2021-12-30,1814.1,1805.6,1818.1,1796.2,113.43,0.0052
2021-12-31,1828.6,1817.0,1831.4,1815.4,106.6,0.008
2022-01-01,1828.6,1817.0,1831.4,1815.4,106.6,0.008
2022-01-02,1828.6,1817.0,1831.4,1815.4,106.6,0.008
2022-01-03,1800.1,1830.1,1833.0,1798.2,168.31,-0.015600000000000001
2022-01-04,1814.6,1801.1,1817.2,1798.1,167.71,0.008100000000000001
2022-01-05,1825.1,1815.2,1830.7,1808.2,173.34,0.0058
2022-01-06,1789.2,1810.6,1811.6,1785.4,238.64,-0.0197
2022-01-07,1797.4,1791.0,1798.4,1781.3,238.93,0.0046
2022-01-08,1797.4,1791.0,1798.4,1781.3,238.93,0.0046
2022-01-09,1797.4,1791.0,1798.4,1781.3,238.93,0.0046
2022-01-10,1798.8,1796.4,1802.0,1789.3,173.04,0.0008
2022-01-11,1818.5,1801.3,1823.1,1799.7,184.15,0.011000000000000001
2022-01-12,1827.3,1821.3,1828.2,1814.4,192.98,0.0048
2022-01-13,1821.4,1825.7,1828.3,1811.8,215.52,-0.0032
2022-01-14,1816.5,1822.1,1829.3,1814.2,174.94,-0.0027
2022-01-15,1816.5,1822.1,1829.3,1814.2,174.94,-0.0027
2022-01-16,1816.5,1822.1,1829.3,1814.2,174.94,-0.0027
2022-01-17,1812.4,1818.7,1822.9,1804.7,362.94,-0.0023
2022-01-18,1812.4,1818.7,1822.9,1804.7,362.94,0.0
2022-01-19,1843.2,1812.9,1843.9,1809.0,318.49,0.017
2022-01-20,1842.6,1840.1,1848.5,1836.2,233.86,-0.0003
2022-01-21,1831.8,1840.6,1843.7,1828.4,225.25,-0.0059
2022-01-22,1831.8,1840.6,1843.7,1828.4,225.25,-0.0059
2022-01-23,1831.8,1840.6,1843.7,1828.4,225.25,-0.0059
2022-01-24,1841.7,1835.2,1844.9,1829.3,244.33,0.0054
2022-01-25,1852.5,1843.6,1854.2,1834.4,197.8,0.0059
2022-01-26,1829.7,1848.0,1850.2,1814.1,270.03,-0.0123
2022-01-27,1793.1,1819.0,1821.4,1790.6,196.04,-0.02
2022-01-28,1785.8,1798.4,1799.1,1779.7,1.3,-0.0040999999999999995
2022-01-29,1785.8,1798.4,1799.1,1779.7,1.3,-0.0040999999999999995
2022-01-30,1785.8,1798.4,1799.1,1779.7,1.3,-0.0040999999999999995
2022-01-31,1796.0,1791.8,1800.0,1785.7,1.37,0.005699999999999999
2022-02-01,1800.8,1798.1,1808.7,1796.0,2.54,0.0027
2022-02-02,1809.5,1800.3,1810.5,1794.5,1.22,0.0048
2022-02-03,1803.2,1806.8,1807.6,1787.8,1.18,-0.0034999999999999996
2022-02-04,1806.8,1804.6,1814.5,1792.4,1.62,0.002
2022-02-05,1806.8,1804.6,1814.5,1792.4,1.62,0.002
2022-02-06,1806.8,1804.6,1814.5,1792.4,1.62,0.002
2022-02-07,1820.8,1807.8,1823.3,1807.8,1.41,0.0077
2022-02-08,1826.8,1820.7,1828.7,1815.7,0.93,0.0033
2022-02-09,1835.6,1826.1,1835.8,1824.7,0.88,0.0048
2022-02-10,1836.4,1833.1,1842.2,1821.0,0.79,0.0004
2022-02-11,1841.1,1827.4,1866.4,1821.5,0.95,0.0026
2022-02-12,1841.1,1827.4,1866.4,1821.5,0.95,0.0026
2022-02-13,1841.1,1827.4,1866.4,1821.5,0.95,0.0026
2022-02-14,1868.3,1861.4,1875.0,1851.1,0.86,0.0148
2022-02-15,1855.1,1872.0,1880.1,1844.7,0.88,-0.0070999999999999995
2022-02-16,1870.5,1854.3,1873.4,1851.7,0.43,0.0083
2022-02-17,1901.0,1870.6,1902.3,1869.9,0.96,0.0163
2022-02-18,1898.8,1901.2,1903.5,1887.5,0.64,-0.0012
2022-02-19,1898.8,1901.2,1903.5,1887.5,0.64,-0.0012
2022-02-20,1898.8,1901.2,1903.5,1887.5,0.64,-0.0012
2022-02-21,1907.4,1903.5,1918.3,1889.7,334.59,0.0045000000000000005
2022-02-22,1906.4,1902.5,1916.8,1888.7,2.19,-0.0005
2022-02-23,1909.4,1900.3,1911.5,1890.4,1.98,0.0016
2022-02-24,1925.4,1911.1,1975.0,1880.0,2.71,0.0084
2022-02-25,1887.6,1906.5,1925.0,1884.4,229.78,-0.0196
2022-02-26,1887.6,1906.5,1925.0,1884.4,229.78,-0.0196
2022-02-27,1887.6,1906.5,1925.0,1884.4,229.78,-0.0196
2022-02-28,1900.7,1921.0,1935.2,1892.2,249.27,0.0069
2022-03-01,1943.8,1908.4,1952.6,1903.0,224.0,0.0227
2022-03-02,1922.3,1945.3,1951.4,1916.0,227.98,-0.0111
2022-03-03,1935.9,1931.7,1944.6,1923.1,180.21,0.0070999999999999995
2022-03-04,1966.6,1938.5,1974.9,1931.5,241.53,0.0159
2022-03-05,1966.6,1938.5,1974.9,1931.5,241.53,0.0159
2022-03-06,1966.6,1938.5,1974.9,1931.5,241.53,0.0159
